YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-02,WEEKDAY,22,TRAIN,NS7,12769,34289
2025-02,WEEKDAY,7,TRAIN,TE13,2548,7660
2025-02,WEEKDAY,0,TRAIN,DT29,78,922
2025-02,WEEKDAY,12,TRAIN,SE1,4229,2688
2025-02,WEEKDAY,9,TRAIN,EW30,861,3760
2025-02,WEEKDAY,23,TRAIN,TE15,2077,1693
2025-02,WEEKDAY,11,TRAIN,DT5,13476,8642
2025-02,WEEKDAY,7,TRAIN,BP9,7151,2934
2025-02,WEEKDAY,12,TRAIN,PW3,984,725
2025-02,WEEKDAY,15,TRAIN,SE5,4428,2932
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,NS3,1727,188
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,NE12/CC13,8201,3022
2025-02,WEEKDAY,15,TRAIN,EW6,7341,12231
2025-02,WEEKDAY,10,TRAIN,DT28,9337,4899
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,TE16,51,26
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,PE4,1011,730
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,SW6,1925,1227
2025-02,WEEKDAY,17,TRAIN,EW16/NE3/TE17,122601,27538
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,DT29,2016,486
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,NS7,12576,10670
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,NE17/PTC,24098,20737
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,NE17/PTC,1569,388
2025-02,WEEKDAY,18,TRAIN,SW4,4004,8940
2025-02,WEEKDAY,19,TRAIN,PE3,5161,14994
2025-02,WEEKDAY,6,TRAIN,DT22,9273,3734
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,NE4/DT19,2566,3723
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,TE16,3231,3311
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,BP7,297,72
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,CC14,1208,2456
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,BP3,1594,1768
2025-02,WEEKDAY,21,TRAIN,NE11,12997,13382
2025-02,WEEKDAY,11,TRAIN,PE5,5147,2536
2025-02,WEEKDAY,17,TRAIN,CG2,36890,19921
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,EW9,11738,13348
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,DT23,1211,1170
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,EW27,19225,23804
2025-02,WEEKDAY,10,TRAIN,CC12,5453,2447
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,EW3,8281,7594
2025-02,WEEKDAY,12,TRAIN,DT6,7908,7031
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,EW2/DT32,2224,299
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,PW5,448,3
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,NS25/EW13,32941,5670
2025-02,WEEKDAY,10,TRAIN,DT6,5675,4999
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,CE1/DT16,25241,23364
2025-02,WEEKDAY,21,TRAIN,TE1,4792,3481
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,CC14,3389,2090
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,TE5,2570,1645
2025-02,WEEKDAY,21,TRAIN,NE4/DT19,68645,25747
2025-02,WEEKDAY,14,TRAIN,NS25/EW13,48818,41616
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,PW3,610,415
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,SE3,456,1640
2025-02,WEEKDAY,21,TRAIN,NS18,6391,21751
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,TE22,580,3176
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,TE4,1133,2064
2025-02,WEEKDAY,23,TRAIN,NS16,7045,26611
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,EW6,6564,4047
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,DT3,3720,1990
2025-02,WEEKDAY,11,TRAIN,SW6,3426,1671
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,CC20,2819,1856
2025-02,WEEKDAY,10,TRAIN,EW30,1198,1393
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,CC10/DT26,7945,6841
2025-02,WEEKDAY,8,TRAIN,DT21,8257,23072
2025-02,WEEKDAY,22,TRAIN,BP12,492,1938
2025-02,WEEKDAY,7,TRAIN,NE9,46724,37302
2025-02,WEEKDAY,10,TRAIN,DT27,7544,7113
2025-02,WEEKDAY,5,TRAIN,NS25/EW13,572,1057
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,EW4,6041,5781
2025-02,WEEKDAY,6,TRAIN,EW32,5278,9646
2025-02,WEEKDAY,7,TRAIN,EW8/CC9,42603,50910
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,TE11,1849,1157
2025-02,WEEKDAY,20,TRAIN,NE16/STC,32794,67514
2025-02,WEEKDAY,22,TRAIN,NS8,6737,16079
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,DT7,242,430
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,CC27,586,174
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,EW31,1718,2191
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,DT29,3392,2005
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,BP3,2196,711
2025-02,WEEKDAY,13,TRAIN,NE12/CC13,55901,53725
2025-02,WEEKDAY,14,TRAIN,SW4,1925,4083
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,TE7,1278,1203
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,PE1,1930,560
2025-02,WEEKDAY,6,TRAIN,BP9,4933,1480
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,PE6,686,472
2025-02,WEEKDAY,0,TRAIN,CC28,3,84
2025-02,WEEKDAY,16,TRAIN,SW7,2284,3324
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,DT33,7659,4060
2025-02,WEEKDAY,18,TRAIN,PE3,7185,15308
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,EW26,12600,13000
2025-02,WEEKDAY,16,TRAIN,CC23,29022,5932
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,TE15,4785,5591
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,SW1,1349,1419
2025-02,WEEKDAY,17,TRAIN,NE13,30083,38264
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,TE25,1321,1347
2025-02,WEEKDAY,18,TRAIN,EW5,57089,98522
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,TE25,1558,1101
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,PW7,1462,1557
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,DT21,3006,3916
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,EW5,1628,94
2025-02,WEEKDAY,16,TRAIN,DT5,15994,18422
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,NE1/CC29,6882,27440
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,TE1,1739,1815
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,NS15,5508,4971
2025-02,WEEKDAY,18,TRAIN,NS18,34346,34186
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,PE2,1992,2935
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,NS8,5783,6790
2025-02,WEEKDAY,18,TRAIN,NE11,30716,42174
2025-02,WEEKDAY,21,TRAIN,DT5,9689,17427
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,NS8,8954,5873
2025-02,WEEKDAY,9,TRAIN,EW14/NS26,12473,296066
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,CC27,83,388
2025-02,WEEKDAY,13,TRAIN,SW1,3198,4184
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,CC12,1553,2837
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,BP11,241,1071
2025-02,WEEKDAY,13,TRAIN,EW26,24400,17701
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,EW9,12784,9117
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,CC25,3062,2534
2025-02,WEEKDAY,17,TRAIN,TE12,15697,4020
2025-02,WEEKDAY,20,TRAIN,EW31,7267,2843
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,DT33,782,4936
2025-02,WEEKDAY,16,TRAIN,CC26,6997,3288
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,EW21/CC22,11388,8554
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,EW28,9553,1833
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,CC3,1425,6222
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,SW4,1638,557
2025-02,WEEKDAY,7,TRAIN,DT10,9126,16258
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,NE7/DT12,3222,2435
2025-02,WEEKDAY,13,TRAIN,NS9/TE2,48284,50461
2025-02,WEEKDAY,11,TRAIN,CC24,24745,33131
2025-02,WEEKDAY,17,TRAIN,EW23,90939,84404
2025-02,WEEKDAY,21,TRAIN,NE17/PTC,30381,44099
2025-02,WEEKDAY,21,TRAIN,EW8/CC9,57739,28651
2025-02,WEEKDAY,13,TRAIN,CC27,3929,7063
2025-02,WEEKDAY,10,TRAIN,TE15,6051,8937
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,SE2,3202,1317
2025-02,WEEKDAY,0,TRAIN,DT31,57,1150
2025-02,WEEKDAY,16,TRAIN,NE4/DT19,63857,51886
2025-02,WEEKDAY,18,TRAIN,PE5,5721,15495
2025-02,WEEKDAY,14,TRAIN,DT20,5690,6346
2025-02,WEEKDAY,20,TRAIN,TE16,6007,8253
2025-02,WEEKDAY,23,TRAIN,NS8,3330,9295
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,TE28,1586,1859
2025-02,WEEKDAY,20,TRAIN,DT25,2996,5369
2025-02,WEEKDAY,20,TRAIN,NE12/CC13,52966,76881
2025-02,WEEKDAY,18,TRAIN,EW17,48737,79566
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,EW5,5230,13991
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,CC17/TE9,2044,2138
2025-02,WEEKDAY,7,TRAIN,NE4/DT19,17891,36460
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,NS5,7851,15055
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,EW9,2762,4977
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,BP4,890,377
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,EW20,5022,5290
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,SE1,1281,485
2025-02,WEEKDAY,6,TRAIN,EW19,19336,7425
2025-02,WEEKDAY,16,TRAIN,CC3,8885,5842
2025-02,WEEKDAY,6,TRAIN,EW21/CC22,12531,19314
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,PW5,706,2901
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,BP4,838,612
2025-02,WEEKDAY,23,TRAIN,NS20,3518,3216
2025-02,WEEKDAY,8,TRAIN,BP5,4185,2782
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,SW3,879,1056
2025-02,WEEKDAY,17,TRAIN,CC23,75483,7938
2025-02,WEEKDAY,15,TRAIN,BP9,1458,2565
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,PW3,127,578
2025-02,WEEKDAY,7,TRAIN,TE14/NS22,14470,59957
2025-02,WEEKDAY,7,TRAIN,NS28,1775,3280
2025-02,WEEKDAY,21,TRAIN,CC2,7011,2703
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,SW3,1243,447
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,PE6,2322,3115
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,DT10,1900,1280
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,DT33,17,1342
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,PE6,1720,2653
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,BP8,775,699
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,DT2,203,151
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,EW12/DT14,33136,12044
2025-02,WEEKDAY,17,TRAIN,PE5,6250,9808
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,DT5,57,688
2025-02,WEEKDAY,11,TRAIN,DT17,27931,15561
2025-02,WEEKDAY,14,TRAIN,PW4,4214,5700
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,EW6,1911,5341
2025-02,WEEKDAY,10,TRAIN,NS8,20282,9510
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,DT7,2219,1222
2025-02,WEEKDAY,14,TRAIN,DT27,7904,6835
2025-02,WEEKDAY,0,TRAIN,PE2,74,924
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,PE6,3010,3381
2025-02,WEEKDAY,0,TRAIN,DT21,288,286
2025-02,WEEKDAY,11,TRAIN,EW4,13569,6240
2025-02,WEEKDAY,8,TRAIN,DT31,35848,16798
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,DT23,1100,1784
2025-02,WEEKDAY,21,TRAIN,TE13,3887,2710
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,NS18,2733,6526
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,NS4/BP1,6662,14074
2025-02,WEEKDAY,18,TRAIN,NE17/PTC,58856,133264
2025-02,WEEKDAY,16,TRAIN,CG1/DT35,20349,7373
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,CC20,2268,2732
2025-02,WEEKDAY,11,TRAIN,DT13,9409,14724
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,PE4,778,941
2025-02,WEEKDAY,21,TRAIN,EW33,1736,4214
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,EW24/NS1,12435,20691
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,EW6,4706,5724
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,NS13,22283,19865
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,DT24,1830,944
2025-02,WEEKDAY,17,TRAIN,EW1,38951,51489
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,NS10,17053,13421
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,EW33,68,828
2025-02,WEEKDAY,9,TRAIN,NS10,57249,23629
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,PW3,221,795
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,CC12,4403,2161
2025-02,WEEKDAY,7,TRAIN,CC19/DT9,9037,13202
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,TE18,976,2699
2025-02,WEEKDAY,14,TRAIN,NS21/DT11,49997,58669
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,DT33,2258,8927
2025-02,WEEKDAY,12,TRAIN,NS17/CC15,27104,12892
2025-02,WEEKDAY,23,TRAIN,NS24/NE6/CC1,12582,4560
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,NS7,13233,13504
2025-02,WEEKDAY,9,TRAIN,PE2,8163,1859
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,NE10,6277,6600
2025-02,WEEKDAY,23,TRAIN,NS17/CC15,4604,12182
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,CC3,25,6
2025-02,WEEKDAY,18,TRAIN,DT22,14447,25499
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,BP13,765,404
2025-02,WEEKDAY,12,TRAIN,PE7,3577,2852
2025-02,WEEKDAY,23,TRAIN,BP6/DT1,2161,21195
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,PW1,9,10
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,NS11,18238,19966
2025-02,WEEKDAY,16,TRAIN,NS9/TE2,49183,78393
2025-02,WEEKDAY,16,TRAIN,NS25/EW13,51906,39893
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,EW31,1393,402
2025-02,WEEKDAY,14,TRAIN,TE5,2678,4217
2025-02,WEEKDAY,7,TRAIN,EW28,124707,40759
2025-02,WEEKDAY,10,TRAIN,DT23,2554,5927
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,BP4,371,879
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,TE24,1242,1408
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,DT22,5478,7816
2025-02,WEEKDAY,7,TRAIN,CC25,11686,15972
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,EW12/DT14,5078,8515
2025-02,WEEKDAY,16,TRAIN,EW22,26262,8327
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,PW2,18,43
2025-02,WEEKDAY,22,TRAIN,TE3,3023,11465
2025-02,WEEKDAY,17,TRAIN,SE2,5143,9551
2025-02,WEEKDAY,21,TRAIN,EW18,11333,17574
2025-02,WEEKDAY,6,TRAIN,TE25,2111,375
2025-02,WEEKDAY,12,TRAIN,TE27,5704,4329
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,SW6,285,25
2025-02,WEEKDAY,11,TRAIN,DT6,8197,8764
2025-02,WEEKDAY,17,TRAIN,PW5,3050,4892
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,SW1,930,1225
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,NS7,16021,11299
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,NS24/NE6/CC1,157,181
2025-02,WEEKDAY,21,TRAIN,EW31,2706,1851
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,TE14/NS22,7123,2577
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,NE14,5186,15154
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,CC10/DT26,7939,5397
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,DT3,4601,1851
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,CC21,4706,4826
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,PW7,1494,900
2025-02,WEEKDAY,13,TRAIN,EW32,1879,2232
2025-02,WEEKDAY,7,TRAIN,TE11,7774,13657
2025-02,WEEKDAY,12,TRAIN,DT25,2996,2717
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,EW5,13936,18940
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,NS14,17060,9547
2025-02,WEEKDAY,14,TRAIN,CC6,6052,8429
2025-02,WEEKDAY,21,TRAIN,NS3,10134,25489
2025-02,WEEKDAY,13,TRAIN,SE5,3532,2687
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,TE1,542,1568
2025-02,WEEKDAY,12,TRAIN,TE22,1971,4059
2025-02,WEEKDAY,14,TRAIN,NE8,25917,26140
2025-02,WEEKDAY,15,TRAIN,TE18,11332,7891
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,TE13,1921,1668
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,SW4,1433,1967
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,DT33,6587,5191
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,PE4,625,373
2025-02,WEEKDAY,19,TRAIN,EW18,24782,33353
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,PW4,2755,2635
2025-02,WEEKDAY,13,TRAIN,NS15,19429,16914
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,BP5,1012,663
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,EW7,7608,7194
2025-02,WEEKDAY,12,TRAIN,NE10,16664,11795
2025-02,WEEKDAY,11,TRAIN,TE22,2260,4613
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,EW8/CC9,7826,16070
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,TE7,968,2216
2025-02,WEEKDAY,21,TRAIN,CC3,15627,3074
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,TE19,1302,793
2025-02,WEEKDAY,16,TRAIN,DT22,8407,10108
2025-02,WEEKDAY,18,TRAIN,NS21/DT11,152127,139514
2025-02,WEEKDAY,22,TRAIN,TE28,883,3392
2025-02,WEEKDAY,9,TRAIN,EW12/DT14,25696,106924
2025-02,WEEKDAY,16,TRAIN,TE18,12213,8200
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,SE3,309,1444
2025-02,WEEKDAY,16,TRAIN,NE12/CC13,54713,72367
2025-02,WEEKDAY,22,TRAIN,EW23,23780,35170
2025-02,WEEKDAY,5,TRAIN,DT24,1766,14
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,EW24/NS1,470,1679
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,DT33,5881,5820
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,CC2,79,303
2025-02,WEEKDAY,0,TRAIN,SE2,30,851
2025-02,WEEKDAY,7,TRAIN,NS27/CE2/TE20,1190,8257
2025-02,WEEKDAY,19,TRAIN,PW1,2705,2627
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,CC24,2947,3686
2025-02,WEEKDAY,15,TRAIN,EW8/CC9,47756,40600
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,PE1,1410,1790
2025-02,WEEKDAY,16,TRAIN,NS20,60007,30313
2025-02,WEEKDAY,16,TRAIN,TE3,15091,10112
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,DT30,1464,3902
2025-02,WEEKDAY,17,TRAIN,TE16,13611,10584
2025-02,WEEKDAY,7,TRAIN,CC23,4168,40860
2025-02,WEEKDAY,17,TRAIN,EW11,38129,24779
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,PW2,14,2
2025-02,WEEKDAY,6,TRAIN,SW2,7893,2091
2025-02,WEEKDAY,20,TRAIN,EW6,5762,18956
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,NS7,11062,7662
2025-02,WEEKDAY,19,TRAIN,TE12,5905,3924
2025-02,WEEKDAY,8,TRAIN,SE2,16858,2486
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,CG2,11495,13373
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,TE19,651,222
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,NS17/CC15,16758,5534
2025-02,WEEKDAY,23,TRAIN,CC25,1317,2030
2025-02,WEEKDAY,14,TRAIN,NS5,21792,22528
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,CC7,2360,2857
2025-02,WEEKDAY,8,TRAIN,CG2,15939,36679
2025-02,WEEKDAY,20,TRAIN,PW4,3548,6523
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,EW19,3048,6688
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,DT2,702,839
2025-02,WEEKDAY,5,TRAIN,EW28,16580,1305
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,CC12,2951,2425
2025-02,WEEKDAY,20,TRAIN,EW24/NS1,112749,48690
2025-02,WEEKDAY,9,TRAIN,BP4,2560,16451
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,SW7,1143,1170
2025-02,WEEKDAY,7,TRAIN,NE18,13371,6689
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,NS28,921,1695
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,TE5,2362,1170
2025-02,WEEKDAY,22,TRAIN,BP5,625,1085
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,TE14/NS22,1225,5938
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,DT22,3087,4805
2025-02,WEEKDAY,22,TRAIN,BP9,370,1500
2025-02,WEEKDAY,17,TRAIN,NS25/EW13,83954,57868
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,DT5,9815,6811
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,NS18,6122,5334
2025-02,WEEKDAY,8,TRAIN,SE1,12556,4656
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,NS16,13205,8298
2025-02,WEEKDAY,19,TRAIN,TE29,2076,9971
2025-02,WEEKDAY,14,TRAIN,DT24,3713,3981
2025-02,WEEKDAY,16,TRAIN,SW8,2385,2384
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,NS20,2781,9675
2025-02,WEEKDAY,22,TRAIN,SW4,651,3320
2025-02,WEEKDAY,0,TRAIN,PW1,20,13
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,NS24/NE6/CC1,18968,5922
2025-02,WEEKDAY,12,TRAIN,NS18,14050,9626
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,EW24/NS1,41767,39617
2025-02,WEEKDAY,10,TRAIN,NS16,39583,27229
2025-02,WEEKDAY,17,TRAIN,BP4,12408,3490
2025-02,WEEKDAY,19,TRAIN,CC12,5231,14922
2025-02,WEEKDAY,15,TRAIN,PE7,2891,4893
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,PW6,697,708
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,TE18,1833,4239
2025-02,WEEKDAY,20,TRAIN,EW29,24538,8031
2025-02,WEEKDAY,0,TRAIN,NS16,802,6042
2025-02,WEEKDAY,14,TRAIN,NS17/CC15,31386,16334
2025-02,WEEKDAY,14,TRAIN,NE5,11634,11927
2025-02,WEEKDAY,23,TRAIN,EW31,141,748
2025-02,WEEKDAY,5,TRAIN,NS14,15489,2742
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,DT2,347,788
2025-02,WEEKDAY,21,TRAIN,BP8,1388,1693
2025-02,WEEKDAY,5,TRAIN,CC19/DT9,272,543
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,SE4,632,1498
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,NE12/CC13,24274,29678
2025-02,WEEKDAY,8,TRAIN,EW16/NE3/TE17,34808,131894
2025-02,WEEKDAY,11,TRAIN,EW7,13966,9809
2025-02,WEEKDAY,22,TRAIN,SE4,656,3395
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,TE25,4,0
2025-02,WEEKDAY,21,TRAIN,EW15,50222,9380
2025-02,WEEKDAY,9,TRAIN,SE4,5148,2442
2025-02,WEEKDAY,13,TRAIN,EW22,13184,15332
2025-02,WEEKDAY,5,TRAIN,TE18,206,13
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,TE12,1066,535
2025-02,WEEKDAY,8,TRAIN,CC10/DT26,34832,58722
2025-02,WEEKDAY,21,TRAIN,DT25,2350,5404
2025-02,WEEKDAY,12,TRAIN,CC2,5684,7948
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,BP8,708,675
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,SE1,586,2089
2025-02,WEEKDAY,19,TRAIN,CC10/DT26,25351,26274
2025-02,WEEKDAY,8,TRAIN,DT6,15187,17433
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,DT18,2536,3904
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,NS28,1034,3373
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,PE7,10,249
2025-02,WEEKDAY,18,TRAIN,NE14,43155,97787
2025-02,WEEKDAY,23,TRAIN,NE1/CC29,21398,4275
2025-02,WEEKDAY,12,TRAIN,DT21,6736,9412
2025-02,WEEKDAY,8,TRAIN,CC11,11506,110456
2025-02,WEEKDAY,9,TRAIN,CC28,6852,7210
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,SE4,1404,1899
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,DT18,2044,720
2025-02,WEEKDAY,16,TRAIN,NE1/CC29,58114,40509
2025-02,WEEKDAY,0,TRAIN,NE14,94,3179
2025-02,WEEKDAY,12,TRAIN,NE11,12559,13185
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,DT5,8182,5671
2025-02,WEEKDAY,16,TRAIN,NS16,38368,49004
