,Street_name,Planning_area,Time_taken
4106,PETIR ROAD,Singapore River,3420
4107,PUNGGOL CENTRAL,Singapore River,3180
4108,QUEENSWAY,Singapore River,1584
4109,RACE COURSE ROAD,Singapore River,1555
4110,RAFFLES AVENUE,Singapore River,1251
4111,RAFFLES BOULEVARD,Singapore River,2245
4112,RAFFLES LINK,Singapore River,1932
4113,RAFFLES PLACE,Singapore River,1526
4114,RAFFLES QUAY,Singapore River,741
4115,RANGOON ROAD,Singapore River,1359
4116,RIVER VALLEY ROAD,Singapore River,1602
4117,RIVERVALE CRESCENT,Singapore River,2681
4118,ROBERTSON QUAY,Singapore River,384
4119,ROBINSON ROAD,Singapore River,1781
4120,ROCHOR CANAL ROAD,Singapore River,1155
4121,ROCHOR ROAD,Singapore River,979
4122,SAM LEONG ROAD,Singapore River,1221
4123,SCOTTS ROAD,Singapore River,1415
4124,SELEGIE ROAD,Singapore River,1056
4125,SEMBAWANG DRIVE,Singapore River,3756
4126,SEMBAWANG ROAD,Singapore River,3041
4127,SENGKANG SQUARE,Singapore River,2356
4128,SENGKANG WEST AVENUE,Singapore River,2668
4129,SERANGOON CENTRAL,Singapore River,2107
4130,SERANGOON ROAD,Singapore River,1889
4131,SHENTON WAY,Singapore River,994
4132,SIMS AVENUE,Singapore River,1664
4133,SIMS DRIVE,Singapore River,1865
4134,SIN MING ROAD,Singapore River,2976
4135,SINARAN DRIVE,Singapore River,1400
4136,SOMERSET ROAD,Singapore River,689
4137,SOUTH BRIDGE ROAD,Singapore River,1018
4138,SOUTH BUONA VISTA ROAD,Singapore River,2681
4139,STADIUM WALK,Singapore River,1624
4140,STAMFORD ROAD,Singapore River,1253
4141,TAI SENG STREET,Singapore River,1897
4142,TAI THONG CRESCENT,Singapore River,1819
4143,TAMPINES CENTRAL 1,Singapore River,2431
4144,TAMPINES CENTRAL 5,Singapore River,2434
4145,TAMPINES STREET 32,Singapore River,2743
4146,TAN QUEE LAN STREET,Singapore River,1467
4147,TANGLIN ROAD,Singapore River,1436
4148,TANJONG KATONG ROAD,Singapore River,2046
4149,TELOK AYER STREET,Singapore River,1507
4150,TELOK KURAU ROAD,Singapore River,2476
4151,TEMASEK BOULEVARD,Singapore River,2217
4152,TESSENSOHN ROAD,Singapore River,1515
4153,THOMSON ROAD,Singapore River,1976
4154,TIONG BAHRU ROAD,Singapore River,1245
4155,TRAS STREET,Singapore River,2102
4156,UNITY STREET,Singapore River,327
4157,UPPER BUKIT TIMAH ROAD,Singapore River,3212
4158,UPPER CIRCULAR ROAD,Singapore River,893
4159,UPPER CROSS STREET,Singapore River,677
4160,UPPER SERANGOON ROAD,Singapore River,2220
4161,UPPER THOMSON ROAD,Singapore River,2519
4162,VICTORIA STREET,Singapore River,836
4163,WEST COAST DRIVE,Singapore River,2730
4164,WEST COAST ROAD,Singapore River,3076
4165,WILKIE ROAD,Singapore River,1508
4166,WOODLANDS AVENUE 1,Singapore River,3985
4167,WOODLANDS ROAD,Singapore River,3815
4168,WOODLANDS SQUARE,Singapore River,3356
4169,YIO CHU KANG ROAD,Singapore River,2183
4170,YISHUN AVENUE 2,Singapore River,2529
4171,YISHUN AVENUE 9,Singapore River,3198
4172,YISHUN CENTRAL 1,Singapore River,2863
4173,YISHUN RING ROAD,Singapore River,3311
4174,ALBERT STREET,Sungei Kadut,3953
4175,ALEXANDRA ROAD,Sungei Kadut,4138
4176,ANG MO KIO AVENUE 3,Sungei Kadut,3727
4177,ANSON ROAD,Sungei Kadut,4531
4178,BALESTIER ROAD,Sungei Kadut,4637
4179,BATTERY ROAD,Sungei Kadut,4544
4180,BAYFRONT AVENUE,Sungei Kadut,3802
4181,BEACH ROAD,Sungei Kadut,3745
4182,BEDOK NORTH STREET 1,Sungei Kadut,5290
4183,BEDOK ROAD,Sungei Kadut,5717
4184,BENCOOLEN STREET,Sungei Kadut,4841
4185,BIDADARI PARK DRIVE,Sungei Kadut,4463
4186,BRAS BASAH ROAD,Sungei Kadut,4657
4187,BROOKE ROAD,Sungei Kadut,5504
4188,BUKIT TIMAH ROAD,Sungei Kadut,4689
4189,CAVAN ROAD,Sungei Kadut,4231
4190,CECIL STREET,Sungei Kadut,4254
4191,CENTRAL BOULEVARD,Sungei Kadut,4430
4192,CHANGI BUSINESS PARK CENTRAL 1,Sungei Kadut,6578
4193,CHANGI ROAD,Sungei Kadut,4850
4194,CHIN SWEE ROAD,Sungei Kadut,4502
4195,CHOA CHU KANG AVENUE 4,Sungei Kadut,2614
4196,CHOA CHU KANG NORTH 6,Sungei Kadut,3434
4197,CLAYMORE DRIVE,Sungei Kadut,4630
4198,CLEMENCEAU AVENUE,Sungei Kadut,4598
4199,CLEMENTI AVENUE 3,Sungei Kadut,3555
4200,COLEMAN STREET,Sungei Kadut,4560
4201,COLLYER QUAY,Sungei Kadut,4588
4202,COMMONWEALTH AVENUE WEST,Sungei Kadut,3754
4203,COMPASSVALE BOW,Sungei Kadut,4805
4204,CROSS STREET,Sungei Kadut,3964
4205,CUSCADEN ROAD,Sungei Kadut,4207
4206,EAST COAST ROAD,Sungei Kadut,5946
4207,EASTWOOD ROAD,Sungei Kadut,6368
4208,ENG HOON STREET,Sungei Kadut,4779
4209,ENGGOR STREET,Sungei Kadut,4673
4210,EU TONG SEN STREET,Sungei Kadut,4374
4211,FOCH ROAD,Sungei Kadut,4185
4212,GEYLANG ROAD,Sungei Kadut,4976
4213,GOLDHILL PLAZA,Sungei Kadut,4041
4214,GOPENG STREET,Sungei Kadut,4520
4215,GUILLEMARD ROAD,Sungei Kadut,4869
4216,HANDY ROAD,Sungei Kadut,4345
4217,HAVELOCK ROAD,Sungei Kadut,4554
4218,HIGH STREET,Sungei Kadut,4766
4219,HOLLAND AVENUE,Sungei Kadut,3927
4220,HOUGANG AVENUE 10,Sungei Kadut,4874
4221,HOUGANG STREET 51,Sungei Kadut,5242
4222,HOUGANG STREET 91,Sungei Kadut,4656
4223,IRRAWADDY ROAD,Sungei Kadut,3954
4224,JALAN ANAK BUKIT,Sungei Kadut,2803
4225,JALAN BESAR,Sungei Kadut,4293
4226,JALAN JURONG KECHIL,Sungei Kadut,2719
4227,JALAN LEGUNDI,Sungei Kadut,3240
4228,JALAN MASJID,Sungei Kadut,4769
4229,JALAN SULTAN,Sungei Kadut,4312
4230,JELEBU ROAD,Sungei Kadut,2168
4231,JOO CHIAT ROAD,Sungei Kadut,5285
4232,JOO KOON CIRCLE,Sungei Kadut,4477
4233,JURONG EAST STREET 21,Sungei Kadut,3216
4234,JURONG GATEWAY ROAD,Sungei Kadut,2936
4235,JURONG WEST CENTRAL 2,Sungei Kadut,3549
4236,JURONG WEST CENTRAL 3,Sungei Kadut,3655
4237,KALLANG AVENUE,Sungei Kadut,4869
4238,KELANTAN LANE,Sungei Kadut,4650
4239,KEPPEL ROAD,Sungei Kadut,4952
4240,KITCHENER ROAD,Sungei Kadut,4148
4241,KOEK ROAD,Sungei Kadut,4385
4242,LAVENDER STREET,Sungei Kadut,4071
4243,LORONG 22 GEYLANG,Sungei Kadut,4832
4244,LORONG 4 TOA PAYOH,Sungei Kadut,4130
4245,LORONG KILAT,Sungei Kadut,2809
4246,LORONG LIPUT,Sungei Kadut,4065
4247,MACPHERSON ROAD,Sungei Kadut,4710
4248,MAJU AVENUE,Sungei Kadut,4635
4249,MARINA BOULEVARD,Sungei Kadut,4375
4250,MARINA VIEW,Sungei Kadut,3997
4251,MARINE PARADE ROAD,Sungei Kadut,5720
4252,MARITIME SQUARE,Sungei Kadut,4896
4253,MARKET STREET,Sungei Kadut,6197
4254,MARNE ROAD,Sungei Kadut,3996
4255,MERCHANT ROAD,Sungei Kadut,5003
4256,MIDDLE ROAD,Sungei Kadut,5014
4257,MOHAMED SULTAN ROAD,Sungei Kadut,4736
4258,MOUNTBATTEN ROAD,Sungei Kadut,4762
4259,NEW BRIDGE ROAD,Sungei Kadut,4215
4260,NEW UPPER CHANGI ROAD,Sungei Kadut,5633
4261,NORTH BRIDGE ROAD,Sungei Kadut,4127
4262,NORTH BUONA VISTA DRIVE,Sungei Kadut,3867
4263,NORTHPOINT DRIVE,Sungei Kadut,2916
